Trip_id,user_id,start_date,end_date,province
0376,0033,2021-10-19,2021-10-19,Samut Sakhon
0377,0033,2021-12-26,2021-12-26,Pathum Thani
0378,0033,2021-12-27,2021-12-27,Samut Sakhon
0379,0033,2021-12-28,2021-12-31,"Chachoengsao, Chanthaburi, Chon Buri, Nakhon Pathom, Prachin Buri, Rayong, Samut Prakan"
0380,0033,2021-12-31,2022-01-01,"Chanthaburi, Chon Buri, Pathum Thani, Ratchaburi, Rayong, Samut Prakan, Samut Sakhon"
0381,0033,2022-01-01,2022-01-01,"Pathum Thani, Samut Sakhon"
0382,0033,2022-01-01,2022-01-01,"Chachoengsao, Nonthaburi, Phetchaburi, Samut Prakan, Samut Sakhon"
0383,0033,2022-01-01,2022-01-02,"Ratchaburi, Samut Sakhon, Samut Songkhram"
0384,0033,2022-01-02,2022-01-02,Nonthaburi
0385,0033,2022-01-02,2022-01-02,"Nakhon Pathom, Suphan Buri"
0386,0033,2022-01-02,2022-01-02,Nakhon Pathom
0387,0033,2022-01-02,2022-01-02,Chachoengsao
0388,0033,2022-01-03,2022-01-03,"Nakhon Pathom, Pathum Thani, Samut Prakan"
0389,0033,2022-01-03,2022-01-03,"Nonthaburi, Phra Nakhon Si Ayutthaya, Suphan Buri"
0390,0033,2022-01-03,2022-01-03,"Ang Thong, Phra Nakhon Si Ayutthaya"
0391,0033,2022-01-03,2022-01-04,"Nakhon Pathom, Phra Nakhon Si Ayutthaya, Ratchaburi, Samut Sakhon"
0392,0033,2022-01-04,2022-01-04,"Nakhon Pathom, Ratchaburi, Samut Sakhon"
0393,0033,2022-01-04,2022-01-04,"Nonthaburi, Ratchaburi"
0394,0033,2022-01-05,2022-01-05,"Nonthaburi, Samut Sakhon"
0395,0033,2022-01-06,2022-01-06,Nakhon Pathom
0396,0034,2021-11-23,2021-11-24,"Chiang Mai, Lamphun"
0397,0034,2021-11-26,2021-11-26,Sukhothai
0398,0034,2021-12-15,2021-12-15,"Lop Buri, Sing Buri"
0399,0034,2021-12-17,2021-12-17,Sukhothai
0400,0034,2021-12-30,2021-12-31,"Lampang, Lop Buri, Phrae, Saraburi, Sukhothai"
0401,0034,2021-12-31,2021-12-31,"Pathum Thani, Phra Nakhon Si Ayutthaya"
0402,0034,2022-01-01,2022-01-01,Phichit
0403,0034,2022-01-01,2022-01-01,Phichit
0404,0034,2022-01-02,2022-01-02,"Phichit, Samut Songkhram"
0405,0034,2022-01-03,2022-01-03,"Phichit, Ratchaburi, Samut Sakhon, Samut Songkhram"
0406,0034,2022-01-03,2022-01-03,"Ratchaburi, Sukhothai"
0407,0034,2022-01-04,2022-01-04,"Kanchanaburi, Sukhothai"
0408,0034,2022-01-04,2022-01-04,Phichit
0409,0034,2022-01-04,2022-01-04,"Bangkok, Sukhothai"
0410,0034,2022-01-04,2022-01-04,Samut Prakan
0411,0034,2022-01-05,2022-01-05,Sukhothai
0412,0034,2022-01-05,2022-01-05,Phichit
0413,0034,2022-01-06,2022-01-06,Nakhon Sawan
0414,0035,2021-05-17,2021-05-17,Saraburi
0415,0035,2021-08-19,2021-08-19,Nonthaburi
0416,0035,2021-08-21,2021-08-21,Phra Nakhon Si Ayutthaya
0417,0035,2021-12-13,2021-12-13,Saraburi
0418,0035,2021-12-17,2021-12-18,"Nakhon Pathom, Phra Nakhon Si Ayutthaya, Ratchaburi, Suphan Buri"
0419,0035,2021-12-19,2021-12-20,"Bangkok, Nakhon Pathom, Suphan Buri"
0420,0035,2021-12-22,2021-12-22,Phra Nakhon Si Ayutthaya
0421,0035,2021-12-27,2021-12-27,Bangkok
0422,0035,2021-12-29,2021-12-29,Bangkok
0423,0035,2021-12-30,2021-12-31,"Phitsanulok, Sukhothai"
0424,0035,2021-12-31,2021-12-31,"Bangkok, Samut Prakan"
0425,0035,2021-12-31,2021-12-31,Saraburi
0426,0035,2022-01-01,2022-01-01,"Bangkok, Saraburi"
0427,0035,2022-01-01,2022-01-01,Saraburi
0428,0036,2021-01-31,2021-02-01,"Bangkok, Chachoengsao, Nakhon Pathom, Ratchaburi, Samut Sakhon"
0429,0036,2021-09-09,2021-09-09,Bangkok
0430,0036,2021-09-10,2021-09-10,Bangkok
0431,0036,2021-09-11,2021-09-11,"Chachoengsao, Chon Buri"
0432,0036,2021-09-12,2021-09-12,Bangkok
0433,0037,2021-01-02,2021-01-02,Phichit
0434,0037,2021-09-15,2021-09-15,"Bangkok, Nakhon Pathom"
0435,0037,2021-10-20,2021-10-21,"Bangkok, Samut Sakhon, Samut Songkhram"
0436,0037,2021-12-08,2021-12-08,Sukhothai
0437,0037,2021-12-10,2021-12-10,Sukhothai
0438,0038,2021-01-07,2021-01-07,Chachoengsao
0439,0038,2021-01-08,2021-01-08,Chachoengsao
0440,0038,2021-08-17,2021-08-17,Chachoengsao
0441,0038,2021-08-19,2021-08-19,Pathum Thani
0442,0038,2021-11-14,2021-11-14,Chachoengsao
0443,0038,2021-12-10,2021-12-12,"Bangkok, Chachoengsao, Chon Buri, Prachin Buri"
0444,0038,2021-12-12,2021-12-13,"Nakhon Pathom, Pathum Thani, Phra Nakhon Si Ayutthaya, Suphan Buri"
0445,0038,2021-12-20,2021-12-20,Pathum Thani
0446,0038,2021-12-21,2021-12-22,"Chiang Rai, Phayao"
0447,0038,2021-12-29,2021-12-29,Bangkok
0448,0039,2021-01-02,2021-01-02,Bangkok
0449,0039,2021-08-19,2021-08-19,Pathum Thani
0450,0039,2021-09-04,2021-09-05,"Ang Thong, Kanchanaburi, Nakhon Pathom, Suphan Buri"
0451,0039,2021-12-08,2021-12-08,Phra Nakhon Si Ayutthaya
0452,0039,2021-12-15,2021-12-15,"Chachoengsao, Prachin Buri"
0453,0039,2021-12-21,2021-12-21,Phra Nakhon Si Ayutthaya
0454,0039,2021-12-22,2021-12-22,"Bangkok, Nakhon Pathom, Samut Prakan"
0455,0039,2021-12-23,2021-12-23,Nakhon Pathom
0456,0039,2021-12-29,2021-12-30,"Pathum Thani, Phra Nakhon Si Ayutthaya"
0457,0039,2021-12-31,2021-12-31,Bangkok
0458,0039,2021-12-31,2021-12-31,Phra Nakhon Si Ayutthaya
0459,0039,2021-12-31,2022-01-01,"Ang Thong, Bangkok, Phra Nakhon Si Ayutthaya"
0460,0039,2022-01-01,2022-01-01,"Phra Nakhon Si Ayutthaya, Ratchaburi, Suphan Buri"
0461,0039,2022-01-02,2022-01-02,Bangkok
0462,0039,2022-01-02,2022-01-02,Samut Prakan
0463,0039,2022-01-02,2022-01-02,Phra Nakhon Si Ayutthaya
0464,0039,2022-01-03,2022-01-03,Pathum Thani
0465,0039,2022-01-03,2022-01-04,"Bangkok, Nakhon Pathom, Samut Prakan, Samut Sakhon"
0466,0040,2021-01-16,2021-01-18,"Nakhon Pathom, Phetchaburi, Ratchaburi, Samut Sakhon, Samut Songkhram"
0467,0040,2021-02-03,2021-02-03,Pathum Thani
0468,0040,2021-02-04,2021-02-04,Pathum Thani
0469,0040,2021-04-10,2021-04-10,Nonthaburi
0470,0040,2021-04-11,2021-04-11,"Lop Buri, Pathum Thani, Samut Prakan, Saraburi"
0471,0040,2021-09-05,2021-09-05,Pathum Thani
0472,0040,2021-09-06,2021-09-06,Samut Prakan
0473,0040,2021-09-08,2021-09-08,Nonthaburi
0474,0040,2021-12-19,2021-12-19,Pathum Thani
0475,0040,2021-12-21,2021-12-21,Nakhon Pathom
0476,0041,2021-01-10,2021-01-10,Nonthaburi
0477,0041,2021-01-11,2021-01-11,Samut Prakan
0478,0042,2021-04-29,2021-04-29,"Chanthaburi, Trat"
0479,0042,2021-05-01,2021-05-01,Samut Sakhon
0480,0042,2021-10-13,2021-10-14,"Nakhon Pathom, Phra Nakhon Si Ayutthaya, Ratchaburi, Samut Sakhon, Suphan Buri"
0481,0042,2021-10-16,2021-10-16,Samut Prakan
0482,0042,2021-10-17,2021-10-17,"Kanchanaburi, Suphan Buri"
0483,0042,2021-12-10,2021-12-10,Nonthaburi
0484,0042,2021-12-11,2021-12-12,"Nonthaburi, Pathum Thani, Saraburi"
0485,0042,2021-12-14,2021-12-14,Samut Prakan
0486,0042,2021-12-21,2021-12-21,Samut Sakhon
0487,0042,2021-12-27,2021-12-28,"Nonthaburi, Pathum Thani, Samut Prakan"
0488,0042,2021-12-30,2021-12-30,Pathum Thani
0489,0042,2021-12-30,2021-12-30,Nonthaburi
0490,0042,2021-12-31,2022-01-01,"Ang Thong, Nakhon Pathom, Phra Nakhon Si Ayutthaya, Suphan Buri"
0491,0042,2022-01-01,2022-01-01,Nakhon Pathom
0492,0042,2022-01-02,2022-01-02,Samut Prakan
0493,0042,2022-01-02,2022-01-03,"Ang Thong, Nonthaburi, Phra Nakhon Si Ayutthaya"
0494,0042,2022-01-05,2022-01-06,"Kanchanaburi, Nakhon Pathom, Ratchaburi, Samut Sakhon, Samut Songkhram"
0495,0043,2021-01-02,2021-01-02,"Lampang, Sukhothai"
0496,0043,2021-01-05,2021-01-05,Lampang
0497,0044,2021-01-02,2021-01-02,Nakhon Pathom
0498,0044,2021-04-23,2021-09-04,"Chai Nat, Chanthaburi, Nakhon Pathom, Rayong, Suphan Buri"
0499,0044,2021-10-26,2021-10-26,Nonthaburi
0500,0044,2021-10-27,2021-10-27,Samut Prakan
0501,0044,2021-12-18,2021-12-18,Nonthaburi
0502,0044,2021-12-28,2021-12-28,Pathum Thani
0503,0044,2021-12-30,2021-12-31,"Ang Thong, Pathum Thani, Phra Nakhon Si Ayutthaya, Samut Prakan"
0504,0044,2021-12-31,2021-12-31,Samut Prakan
0505,0044,2022-01-01,2022-01-01,Samut Sakhon
0506,0044,2022-01-01,2022-01-01,Nakhon Pathom
0507,0044,2022-01-01,2022-01-01,Suphan Buri
0508,0044,2022-01-01,2022-01-02,"Phra Nakhon Si Ayutthaya, Samut Prakan, Saraburi"
0509,0044,2022-01-02,2022-01-02,Nonthaburi
0510,0044,2022-01-02,2022-01-02,"Pathum Thani, Samut Sakhon"
0511,0044,2022-01-02,2022-01-02,Nakhon Pathom
0512,0044,2022-01-03,2022-01-04,"Chai Nat, Nakhon Pathom, Samut Prakan, Samut Sakhon, Suphan Buri"
0513,0044,2022-01-05,2022-01-05,Samut Sakhon
0514,0044,2022-01-06,2022-01-06,Nonthaburi
0515,0044,2022-01-06,2022-01-06,"Chiang Rai, Pathum Thani"
0516,0044,2022-01-06,2022-01-06,"Nonthaburi, Phayao"
0517,0044,2022-01-07,2022-01-07,"Phitsanulok, Phrae, Sukhothai"
0518,0044,2022-01-09,2022-01-09,Samut Prakan
0519,0045,2021-11-19,2021-11-19,Phetchaburi
0520,0045,2021-11-20,2021-11-20,"Phetchaburi, Samut Songkhram"
0521,0045,2021-12-13,2021-12-30,"Bangkok, Kanchanaburi, Nonthaburi"
0522,0046,2021-06-26,2021-06-27,"Nonthaburi, Pathum Thani, Phra Nakhon Si Ayutthaya, Saraburi"
0523,0046,2021-06-28,2021-06-28,Samut Sakhon
0524,0046,2021-11-21,2021-11-21,Samut Sakhon
0525,0046,2021-11-23,2021-11-23,Nakhon Pathom
0526,0046,2021-11-25,2021-11-25,Nakhon Pathom
0527,0046,2021-11-25,2021-11-25,Pathum Thani
0528,0046,2021-12-31,2021-12-31,Samut Sakhon
0529,0046,2022-01-01,2022-01-01,Samut Sakhon
0530,0047,2021-07-30,2021-07-30,"Chachoengsao, Samut Prakan"
0531,0047,2021-11-11,2021-11-11,Samut Prakan
0532,0047,2021-12-09,2021-12-09,Samut Sakhon
0533,0047,2021-12-13,2021-12-14,"Nonthaburi, Pathum Thani, Samut Prakan"
0534,0047,2021-12-15,2021-12-15,"Ratchaburi, Suphan Buri"
0535,0047,2021-12-19,2021-12-19,Nonthaburi
0536,0048,2021-08-15,2021-08-15,Kanchanaburi
0537,0048,2021-12-06,2021-12-06,Phetchaburi
0538,0048,2021-12-09,2021-12-09,Samut Sakhon
0539,0048,2021-12-21,2021-12-21,Samut Sakhon
0540,0048,2021-12-24,2021-12-24,"Bangkok, Samut Sakhon"
0541,0048,2021-12-25,2021-12-27,"Kanchanaburi, Nakhon Pathom, Samut Sakhon, Suphan Buri"
0542,0049,2021-01-02,2021-01-02,Pathum Thani
0543,0049,2021-10-13,2021-10-13,Samut Prakan
0544,0049,2021-10-15,2021-10-15,Samut Prakan
0545,0049,2021-12-19,2021-12-20,"Lampang, Nakhon Pathom, Sukhothai"
0546,0049,2021-12-21,2021-12-21,Nakhon Pathom
0547,0049,2021-12-30,2021-12-31,"Nakhon Sawan, Phichit"
0548,0049,2022-01-01,2022-01-01,Nakhon Pathom
0549,0049,2022-01-02,2022-01-02,Nonthaburi
0550,0049,2022-01-03,2022-01-03,Samut Prakan
0551,0049,2022-01-04,2022-01-04,Samut Prakan
0552,0049,2022-01-05,2022-01-05,Nonthaburi
0553,0049,2022-01-05,2022-01-05,Samut Prakan
0554,0049,2022-01-05,2022-01-05,Pathum Thani
0555,0049,2022-01-05,2022-01-06,"Phra Nakhon Si Ayutthaya, Samut Prakan, Saraburi"
0556,0049,2022-01-06,2022-01-07,"Chiang Mai, Lamphun, Pathum Thani"
0557,0049,2022-01-08,2022-01-08,"Nonthaburi, Pathum Thani, Phra Nakhon Si Ayutthaya"
0558,0049,2022-01-09,2022-01-09,Samut Sakhon
0559,0050,2021-01-02,2021-07-18,"Chachoengsao, Chon Buri, Ratchaburi"
0560,0050,2021-08-11,2021-08-11,"Bangkok, Samut Prakan"
0561,0050,2021-09-14,2021-09-16,"Phitsanulok, Samut Songkhram, Sukhothai"
0562,0050,2021-10-21,2021-10-21,Samut Songkhram
0563,0050,2021-10-24,2021-10-24,Samut Songkhram
0564,0050,2021-12-20,2021-12-21,"Chiang Mai, Chiang Rai, Lamphun"
0565,0050,2021-12-30,2021-12-30,Ratchaburi
0566,0050,2021-12-31,2021-12-31,Samut Songkhram
0567,0050,2022-01-01,2022-01-02,"Phichit, Phitsanulok, Samut Songkhram"
0568,0050,2022-01-02,2022-01-02,"Nakhon Sawan, Ratchaburi"
0569,0050,2022-01-02,2022-01-02,Chai Nat
0570,0050,2022-01-04,2022-01-04,Samut Songkhram
0571,0050,2022-01-04,2022-01-05,"Ratchaburi, Samut Sakhon, Samut Songkhram"
0572,0050,2022-01-06,2022-01-06,Ratchaburi
0573,0050,2022-01-06,2022-01-06,Ratchaburi
0574,0051,2021-01-13,2021-01-13,"Ratchaburi, Samut Sakhon"
0575,0051,2021-02-23,2021-02-24,"Kanchanaburi, Ratchaburi, Samut Sakhon, Samut Songkhram"
0576,0051,2021-03-02,2021-10-05,"Chai Nat, Samut Prakan, Sing Buri"
0577,0051,2021-10-11,2021-10-11,Nonthaburi
0578,0051,2021-12-24,2021-12-24,Samut Sakhon
0579,0051,2021-12-30,2021-12-30,Pathum Thani
0580,0051,2022-01-01,2022-01-01,Nonthaburi
0581,0051,2022-01-02,2022-01-04,"Chai Nat, Nonthaburi, Pathum Thani, Phra Nakhon Si Ayutthaya, Sing Buri, Suphan Buri"
0582,0052,2021-10-18,2021-10-18,"Nakhon Pathom, Samut Prakan"
0583,0052,2021-11-15,2021-11-15,"Nonthaburi, Phra Nakhon Si Ayutthaya"
0584,0052,2021-12-12,2021-12-12,Nonthaburi
0585,0052,2021-12-22,2021-12-23,"Nonthaburi, Pathum Thani, Saraburi"
0586,0052,2021-12-29,2021-12-29,Pathum Thani
0587,0052,2021-12-30,2021-12-30,"Ratchaburi, Samut Sakhon, Suphan Buri"
0588,0052,2021-12-31,2021-12-31,Saraburi
0589,0052,2021-12-31,2021-12-31,Samut Prakan
0590,0052,2021-12-31,2021-12-31,"Lop Buri, Nonthaburi"
0591,0052,2022-01-01,2022-01-01,"Nonthaburi, Pathum Thani, Phra Nakhon Si Ayutthaya"
0592,0052,2022-01-01,2022-01-02,"Pathum Thani, Samut Sakhon, Saraburi"
0593,0052,2022-01-02,2022-01-02,Phrae
0594,0052,2022-01-02,2022-01-02,"Lampang, Saraburi"
0595,0052,2022-01-02,2022-01-02,"Lop Buri, Nakhon Pathom, Nonthaburi"
0596,0052,2022-01-03,2022-01-03,"Chai Nat, Nakhon Sawan"
0597,0052,2022-01-03,2022-01-03,Sing Buri
0598,0052,2022-01-03,2022-01-04,"Nakhon Pathom, Nonthaburi, Samut Sakhon"
0599,0052,2022-01-05,2022-01-06,"Lop Buri, Nakhon Pathom, Phra Nakhon Si Ayutthaya, Ratchaburi, Sing Buri, Suphan Buri"
0600,0052,2022-01-07,2022-01-07,"Nakhon Pathom, Nonthaburi, Ratchaburi, Samut Sakhon"
0601,0052,2022-01-07,2022-01-07,Samut Prakan
0602,0052,2022-01-08,2022-01-08,Pathum Thani
0603,0052,2022-01-09,2022-01-10,"Chai Nat, Chiang Mai, Lampang, Suphan Buri"
0604,0052,2022-01-11,2022-01-11,Samut Sakhon
0605,0053,2021-01-03,2021-01-03,Chachoengsao
0606,0053,2021-09-04,2021-09-04,Chanthaburi
0607,0053,2021-10-08,2021-10-09,"Chanthaburi, Pathum Thani, Rayong, Saraburi, Trat"
0608,0053,2021-10-10,2021-10-10,Rayong
0609,0053,2021-10-11,2021-10-11,Chanthaburi
0610,0053,2021-11-19,2021-11-19,Chachoengsao
0611,0053,2021-12-01,2021-12-02,"Nakhon Pathom, Suphan Buri"
0612,0053,2021-12-12,2021-12-13,"Chanthaburi, Rayong, Trat"
0613,0053,2021-12-16,2021-12-16,"Nakhon Pathom, Samut Prakan"
0614,0054,2021-02-28,2021-12-29,"Chiang Mai, Lamphun, Samut Prakan"
0615,0054,2021-12-30,2021-12-30,"Nakhon Pathom, Nonthaburi"
0616,0054,2021-12-30,2021-12-31,"Nakhon Pathom, Nonthaburi, Pathum Thani, Samut Prakan"
0617,0054,2022-01-01,2022-01-01,Samut Sakhon
0618,0054,2022-01-02,2022-01-02,"Pathum Thani, Phra Nakhon Si Ayutthaya"
0619,0055,2021-12-14,2021-12-14,"Ang Thong, Phra Nakhon Si Ayutthaya"
0620,0055,2021-12-23,2021-12-25,"Ang Thong, Chai Nat, Lop Buri, Nakhon Sawan, Pathum Thani, Phra Nakhon Si Ayutthaya, Saraburi"
0621,0055,2021-12-30,2021-12-30,Phra Nakhon Si Ayutthaya
0622,0055,2021-12-30,2021-12-30,Bangkok
0623,0055,2021-12-31,2021-12-31,Nakhon Pathom
0624,0055,2021-12-31,2022-01-01,"Pathum Thani, Phra Nakhon Si Ayutthaya, Ratchaburi"
0625,0055,2022-01-01,2022-01-01,Phra Nakhon Si Ayutthaya
0626,0055,2022-01-01,2022-01-01,"Bangkok, Pathum Thani, Saraburi"
0627,0055,2022-01-01,2022-01-01,"Lop Buri, Nakhon Pathom"
0628,0055,2022-01-01,2022-01-01,Pathum Thani
0629,0055,2022-01-01,2022-01-02,"Bangkok, Nakhon Sawan, Phra Nakhon Si Ayutthaya, Sing Buri"
0630,0055,2022-01-02,2022-01-02,"Phichit, Phra Nakhon Si Ayutthaya"
0631,0055,2022-01-02,2022-01-02,"Bangkok, Nakhon Sawan, Samut Prakan"
0632,0055,2022-01-02,2022-01-02,Chai Nat
0633,0055,2022-01-02,2022-01-02,Sing Buri
0634,0055,2022-01-03,2022-01-03,"Pathum Thani, Suphan Buri"
0635,0055,2022-01-03,2022-01-03,"Bangkok, Kanchanaburi, Phra Nakhon Si Ayutthaya, Suphan Buri"
0636,0055,2022-01-03,2022-01-04,"Nakhon Pathom, Suphan Buri"
0637,0055,2022-01-04,2022-01-04,"Chachoengsao, Samut Prakan, Samut Sakhon"
0638,0055,2022-01-04,2022-01-05,"Bangkok, Samut Prakan"
0639,0055,2022-01-05,2022-01-05,Phra Nakhon Si Ayutthaya
0640,0055,2022-01-07,2022-01-07,"Bangkok, Chachoengsao, Samut Prakan"
0641,0056,2021-12-08,2021-12-10,"Chanthaburi, Trat"
0642,0056,2021-12-11,2021-12-12,"Bangkok, Pathum Thani, Samut Prakan, Saraburi"
0643,0056,2021-12-25,2021-12-26,"Bangkok, Pathum Thani, Phra Nakhon Si Ayutthaya, Suphan Buri"
0644,0056,2021-12-27,2021-12-27,Nakhon Pathom
0645,0056,2021-12-30,2021-12-30,Pathum Thani
0646,0056,2021-12-30,2021-12-30,"Bangkok, Phra Nakhon Si Ayutthaya"
0647,0056,2021-12-31,2021-12-31,Bangkok
0648,0056,2022-01-01,2022-01-01,Phra Nakhon Si Ayutthaya
0649,0056,2022-01-03,2022-01-03,Samut Prakan
0650,0056,2022-01-03,2022-01-03,Pathum Thani
0651,0056,2022-01-03,2022-01-03,Saraburi
0652,0056,2022-01-03,2022-01-04,"Bangkok, Nakhon Pathom, Pathum Thani, Phra Nakhon Si Ayutthaya, Ratchaburi, Samut Prakan, Samut Sakhon"
0653,0056,2022-01-04,2022-01-04,"Ang Thong, Nakhon Pathom, Phra Nakhon Si Ayutthaya"
0654,0056,2022-01-05,2022-01-05,Phichit
0655,0056,2022-01-05,2022-01-05,"Pathum Thani, Phitsanulok, Phra Nakhon Si Ayutthaya"
0656,0056,2022-01-06,2022-01-06,Phra Nakhon Si Ayutthaya
0657,0056,2022-01-06,2022-01-06,Nakhon Pathom
0658,0056,2022-01-06,2022-01-06,Pathum Thani
0659,0057,2021-01-03,2021-01-03,Trat
0660,0057,2021-06-26,2021-06-26,Trat
0661,0057,2021-07-14,2021-07-14,"Chachoengsao, Chon Buri, Rayong"
0662,0057,2021-07-15,2021-07-15,Trat
0663,0057,2021-07-17,2021-07-18,"Chiang Mai, Chiang Rai, Lampang, Phrae, Sukhothai"
0664,0057,2021-07-19,2021-07-19,Chon Buri
0665,0057,2021-09-16,2021-09-16,Trat
0666,0057,2021-09-21,2021-09-21,Chon Buri
0667,0057,2021-10-09,2021-10-09,Chachoengsao
0668,0057,2021-11-26,2021-11-26,Trat
0669,0057,2021-12-23,2021-12-23,Chachoengsao
0670,0057,2021-12-25,2021-12-25,Rayong
0671,0057,2021-12-26,2021-12-26,"Chachoengsao, Chon Buri"
0672,0057,2021-12-26,2021-12-26,Rayong
0673,0057,2021-12-29,2021-12-30,"Chiang Mai, Chiang Rai, Lampang, Phayao"
0674,0057,2021-12-31,2022-01-01,"Bangkok, Chon Buri, Nakhon Pathom, Rayong"
0675,0057,2022-01-01,2022-01-01,Kanchanaburi
0676,0057,2022-01-02,2022-01-02,Chachoengsao
0677,0057,2022-01-02,2022-01-02,Rayong
0678,0057,2022-01-02,2022-01-02,Chachoengsao
0679,0057,2022-01-03,2022-01-03,Trat
0680,0057,2022-01-04,2022-01-04,Trat
0681,0058,2021-01-02,2021-01-05,"Ang Thong, Chai Nat, Lop Buri, Pathum Thani, Phra Nakhon Si Ayutthaya, Saraburi, Sing Buri, Suphan Buri"
0682,0058,2021-01-06,2021-01-06,Nakhon Pathom
0683,0058,2021-01-07,2021-01-07,Nonthaburi
0684,0058,2021-12-14,2021-12-14,Samut Sakhon
0685,0058,2021-12-14,2021-12-14,Samut Prakan
0686,0058,2021-12-15,2021-12-15,Samut Prakan
0687,0058,2021-12-27,2021-12-28,"Chai Nat, Nakhon Sawan, Phichit, Suphan Buri"
0688,0059,2021-10-11,2021-10-11,Nakhon Pathom
0689,0059,2021-10-22,2021-10-23,"Nakhon Pathom, Nonthaburi, Ratchaburi, Samut Sakhon"
0690,0059,2021-11-01,2021-11-01,Nakhon Pathom
0691,0059,2021-11-03,2021-11-03,Samut Prakan
0692,0060,2021-10-10,2021-10-10,"Nonthaburi, Pathum Thani"
0693,0061,2021-04-24,2021-04-26,"Bangkok, Chachoengsao, Nakhon Pathom, Nonthaburi, Pathum Thani, Samut Prakan"
0694,0061,2021-07-19,2021-09-24,"Bangkok, Lampang, Nakhon Pathom, Samut Sakhon"
0695,0061,2021-09-25,2021-09-25,Lampang
0696,0061,2021-09-27,2021-09-28,"Chanthaburi, Chon Buri, Rayong, Trat"
0697,0061,2021-09-30,2021-09-30,Phrae
0698,0061,2021-09-30,2021-10-01,"Lampang, Lamphun, Phrae"
0699,0061,2021-10-02,2021-10-03,"Chai Nat, Nakhon Sawan, Phichit, Phitsanulok, Sing Buri"
0700,0062,2021-07-28,2021-07-29,"Bangkok, Nakhon Pathom, Ratchaburi"
0701,0062,2021-08-22,2021-08-22,"Nonthaburi, Phra Nakhon Si Ayutthaya"
0702,0062,2021-09-06,2021-09-06,Nonthaburi
0703,0062,2021-09-08,2021-09-09,"Bangkok, Chachoengsao, Nakhon Pathom, Samut Prakan, Samut Sakhon"
0704,0062,2021-09-24,2021-09-25,"Ang Thong, Ratchaburi, Samut Sakhon, Suphan Buri"
0705,0062,2021-12-01,2021-12-01,"Ang Thong, Phra Nakhon Si Ayutthaya"
0706,0062,2021-12-14,2021-12-14,Phra Nakhon Si Ayutthaya
0707,0062,2021-12-15,2021-12-15,Nonthaburi
0708,0062,2021-12-28,2021-12-28,Bangkok
0709,0062,2021-12-30,2021-12-30,Nonthaburi
0710,0062,2021-12-31,2021-12-31,"Bangkok, Nonthaburi"
0711,0063,2021-01-02,2021-01-02,Samut Prakan
0712,0063,2021-01-02,2021-01-03,"Phetchaburi, Ratchaburi, Samut Sakhon, Samut Songkhram, Suphan Buri"
0713,0063,2021-01-04,2021-02-04,"Chiang Rai, Phayao, Phrae, Samut Prakan, Sukhothai"
0714,0063,2021-06-28,2021-06-28,Nonthaburi
0715,0063,2021-06-30,2021-06-30,Samut Sakhon
0716,0063,2021-07-29,2021-09-23,"Chachoengsao, Prachin Buri, Samut Prakan"
0717,0063,2021-11-03,2021-11-03,Samut Sakhon
0718,0063,2021-11-05,2021-11-06,"Nakhon Pathom, Nonthaburi, Pathum Thani, Phra Nakhon Si Ayutthaya, Samut Prakan, Suphan Buri"
0719,0063,2021-12-02,2021-12-04,"Pathum Thani, Ratchaburi, Samut Sakhon"
0720,0063,2021-12-07,2021-12-07,Samut Sakhon
0721,0063,2021-12-27,2021-12-27,Samut Prakan
0722,0063,2021-12-30,2021-12-30,"Kanchanaburi, Nakhon Pathom, Suphan Buri"
0723,0063,2021-12-30,2021-12-30,Samut Sakhon
0724,0063,2021-12-31,2022-01-01,"Chachoengsao, Samut Prakan"
0725,0064,2021-01-02,2021-01-02,Pathum Thani
0726,0064,2021-01-03,2021-01-03,Samut Prakan
0727,0064,2021-11-29,2021-11-29,Nonthaburi
0728,0064,2021-11-30,2021-11-30,Pathum Thani
0729,0064,2021-11-30,2021-11-30,Samut Sakhon
0730,0064,2021-12-25,2021-12-25,Nonthaburi
0731,0064,2021-12-28,2021-12-31,"Chai Nat, Nonthaburi, Pathum Thani, Phichit, Phitsanulok, Ratchaburi, Sing Buri, Suphan Buri"
0732,0064,2022-01-02,2022-01-02,"Phetchaburi, Samut Sakhon, Samut Songkhram"
0733,0065,2021-08-22,2021-08-23,"Lampang, Lamphun"
0734,0065,2021-12-01,2021-12-01,"Lampang, Phrae"
0735,0065,2021-12-29,2021-12-29,Phrae
0736,0065,2021-12-30,2021-12-30,Lampang
0737,0065,2021-12-31,2022-01-01,"Ang Thong, Pathum Thani, Phra Nakhon Si Ayutthaya, Samut Prakan"
0738,0065,2022-01-03,2022-01-03,Chiang Rai
0739,0066,2021-09-01,2021-09-01,"Bangkok, Samut Sakhon"
0740,0066,2021-12-11,2021-12-11,Nakhon Pathom
0741,0066,2021-12-30,2021-12-30,"Lampang, Lamphun"
0742,0066,2022-01-01,2022-01-01,"Ratchaburi, Samut Sakhon"
0743,0066,2022-01-03,2022-01-04,"Chai Nat, Suphan Buri"
0744,0067,2021-01-03,2021-01-03,"Bangkok, Chachoengsao, Samut Prakan"
0745,0068,2021-11-01,2021-11-01,Nonthaburi
0746,0068,2021-12-21,2021-12-22,"Bangkok, Pathum Thani, Saraburi"
0747,0068,2021-12-25,2021-12-25,Pathum Thani
0748,0068,2021-12-26,2021-12-26,Nonthaburi
